Season,Team_Code,Game_Number,Home_Away,Opponent,GF,GA,Points,F_count,D_count,G_count,F_cost,D_cost,G_cost,Total_injuries,LowerBody_Count,UpperBody_Count,Players_Out,Opp_Players_Out,Money_InStands,Opp_Money_InStands,5v5_CF,5v5_CA,5v5_SF,5v5_SA,Playoffs_Bin,Playoffs
2016,CHI,17,Home,NYR,2.8777196327908700,1.7187055061037100,110,14,5,3,36906241.351558300,30148154.885356200,9864933.1870545,3,0,2,5,6,642108.3721690160,815071.0059381040,69.26581987062710,61.746125607396400,38.24970108460740,37.82565329655500,0,No
2021,LAK,14,Home,LAK,1.6558697326628100,2.7086198478979100,81,14,5,2,59825513.343792300,27592709.67710180,19282158.756145300,1,5,5,7,5,1963806.294175310,1091125.4727650500,49.99725221652180,60.94350772250570,25.31948129308220,36.077694174705100,0,No
2020,TOR,31,Home,LAK,3.8588345981521000,2.3858714821438300,106,11,7,2,20419745.64559780,36960396.57612400,17354683.92129640,2,3,3,4,0,929388.5530747750,974903.6522411190,57.85139034771280,49.329190641491000,29.242809465398000,23.680820696428900,0,No
2017,NYR,24,Away,BOS,2.104091346407920,2.1971529691681400,63,10,6,2,55802611.554049800,38812919.74211500,15635022.669895700,8,1,1,4,3,1135712.2777603600,1100232.9092981000,42.70587100600730,42.98991766230330,30.982880304829000,25.918526979605800,1,Yes
2023,NYR,60,Home,TOR,2.2758625046641200,2.3430134967261400,87,12,6,3,25965633.037589500,33863422.89756150,13814404.79922660,2,4,1,0,5,1474795.8825538600,725743.2471088780,58.180450074383300,48.17401552099290,38.98224913776490,34.340958774142100,0,No
2020,COL,45,Away,BOS,1.9941190602968900,3.9104482298906500,71,11,5,2,51437011.04835650,26136323.243357200,17308876.83986220,4,5,1,1,7,537045.9465291670,1255355.1116053300,42.68895319913850,64.95355900555480,39.97234638328770,21.68541118361530,0,No
2020,COL,3,Away,TOR,2.4906451946144900,4.287684160895560,97,10,5,2,44717262.39385190,29805534.983286000,10884005.622853200,1,2,0,5,0,1715388.6957759300,1702463.884747050,68.77706305971470,69.41412393349210,24.708144976830500,36.23723399665170,1,Yes
2015,CHI,37,Away,TOR,3.770254517065910,2.7153080835827000,110,14,5,2,33673891.419923700,32523384.12545000,11713277.826590900,3,0,5,6,2,1304867.2850429300,1162301.0155683500,61.46987956216930,54.815410442246800,34.53959742691630,34.378138892095800,1,Yes
2018,LAK,43,Away,COL,3.0581575785118100,4.218333006397490,95,10,6,3,54954998.22084070,19856839.275045000,15950025.816212900,6,2,5,3,1,917325.7806032330,1235920.3638473000,63.64479364407120,40.291010647691300,27.560621244663900,34.59213298470690,1,Yes
2020,CHI,40,Home,LAK,2.1146438224521400,2.4644871037436500,106,10,5,3,20516289.11923970,26180025.80541100,10366321.449405700,6,3,5,3,5,592411.9779387040,1773151.3779219700,61.123130823149100,44.20134436402690,20.162163937724300,22.00482740535180,0,No
2020,BOS,55,Away,CHI,4.133490234456120,2.929310959031380,100,10,5,2,29067626.082996900,35745531.617932100,5958514.130725610,2,1,5,1,3,743747.6232116620,1559087.1719570500,57.69187108229400,49.662417259488000,20.185050448718000,34.355210896324600,0,No
2019,BOS,39,Home,TOR,4.138745564854590,2.178086993448000,64,12,7,3,42675711.84998140,31368133.712461100,6115019.133291070,4,5,0,2,0,1842550.7882801600,1235681.6127796800,53.49738343256520,57.357560457788500,29.211320151245100,33.5963625043994,1,Yes
2015,CHI,15,Away,COL,4.11173527513802,3.421428126527530,72,10,5,2,34061690.40198790,25280101.680296400,6730442.019585560,0,1,4,0,7,1529036.3359038400,886543.4722837700,65.75120139283190,42.25280937415940,29.76669826008670,36.618449816437000,0,No
2022,LAK,4,Away,LAK,2.216388634144620,4.436943345524430,82,12,5,2,44415099.81273310,31584063.350367000,18045219.85015490,9,4,2,1,0,874852.5824553350,1827390.1202674500,68.70507002629190,68.30071896129650,20.451393931468900,20.83191912512940,0,No
2019,CHI,25,Home,CHI,2.8537180325429600,3.3104792881301400,117,14,6,2,20964407.736346700,17955560.301811500,12083396.386343100,9,1,2,7,5,598401.1474175440,1365530.6025358400,54.97108518712240,50.952510198532000,33.73854833548610,20.462213369355800,0,No
2019,LAK,13,Home,TOR,4.454968968422630,2.5734422523406500,109,12,6,2,24658357.2192685,25037440.26412190,15693235.540171000,9,0,5,7,0,1535922.9685799500,831721.4151660400,67.94605147465790,67.37752653774470,25.880067771899100,27.460141997571200,0,No
2021,LAK,82,Home,TOR,3.816037428929970,3.443452337971590,89,14,7,3,25083849.60873760,34828213.44907640,10893640.0340734,0,3,3,3,1,1358611.5889516500,903679.6289570160,57.49998729965550,63.41565408271070,31.197862030719000,22.97576567698310,1,Yes
2018,TOR,33,Away,BOS,1.5815022636766800,1.8687620353961600,96,14,5,3,27571345.836640400,20512719.6784162,8880664.211234520,4,2,1,4,0,1106779.2866873500,1704699.6334043700,56.151525606893000,62.66311817546740,26.018381463308400,31.16768955140440,1,Yes
2020,LAK,16,Away,BOS,1.695613773781480,4.165977240796200,84,12,7,3,38373257.63202170,19649037.688935400,10207882.513433200,9,3,0,3,6,1045417.1737851000,566218.3431311830,53.6344819886607,58.20158739346700,23.342686297386100,38.34697803013500,0,No
2018,COL,42,Home,LAK,2.891794130437000,3.009251852339510,107,11,6,3,50085147.98174290,38770466.49791080,16912735.179757800,8,5,3,4,4,825221.4138936620,1988138.28054323,46.278632845903600,58.803514511555300,28.143474771977500,27.829594606680300,1,Yes
2017,LAK,66,Home,CHI,4.2276606175846800,2.8480492261189300,86,13,7,2,56221553.51715600,20247440.739655800,14378241.875471600,0,1,3,0,6,1504416.8848062800,695527.5195721880,40.111589824541800,59.14009705648740,24.645467295810000,36.89900754545210,0,No
2021,LAK,55,Home,TOR,3.1161053938581400,3.2575943653605600,110,10,6,3,53414901.21136980,21522964.491254200,19064596.69936850,0,5,5,4,4,1956002.0416908100,1694102.788095410,47.24518680568180,58.861641610767500,30.69601953838340,20.00481749035730,0,No
2022,LAK,42,Home,LAK,2.9934375241028700,3.3743515883682100,73,13,7,2,27875514.871027300,39240398.47260850,15195571.67865250,3,2,0,1,0,763572.8687552390,1092162.9751575200,55.29169514810700,56.61184694195080,23.9765706057296,23.370292869183700,1,Yes
2018,BOS,34,Away,LAK,1.8164210998698900,1.715327418679540,116,10,7,3,37646022.08922530,33367714.25662560,13552724.476320400,3,5,2,4,7,1395674.930023260,1238324.2749312000,51.398798567792600,69.59242055448670,30.16811953289250,20.60847079308170,1,Yes
2016,COL,30,Home,NYR,3.470340314172880,3.5478516636702100,107,10,5,3,27976463.9103414,32489913.325588200,14152940.134787500,1,4,1,2,7,1136277.5836189600,1820975.8661968700,53.454556840079000,61.96871702277090,23.14757029737740,26.562943610301400,0,No
2017,COL,13,Home,BOS,3.9663094818006800,2.225795040946590,118,14,7,3,30578872.66668760,36323159.596364500,19135571.59202620,8,3,2,7,5,1170033.0826170000,1119366.78438382,69.41944658692150,63.308391651775600,33.4194941897157,38.163791913930100,0,No
2015,CHI,13,Home,CHI,2.6412600225226900,3.6418578975197700,106,10,5,2,40141879.26047550,17895577.055919900,16823013.94800060,8,2,3,1,7,881220.9201917220,1306240.6305098500,50.50817112007980,66.17388445251020,35.078753688828500,21.939042471979800,0,No
2022,TOR,18,Home,TOR,3.8268355527759800,3.9676043831525900,113,10,5,2,22724360.988940900,32648905.91450020,5360618.560496570,1,2,1,7,4,1737702.3134921300,573949.4936137550,53.565488180803200,46.46919288177550,22.207884684998700,32.128195534876000,0,No
2017,LAK,32,Away,LAK,4.393429961702430,3.911875522657560,95,12,5,2,28726973.18373090,27592215.233206000,13012095.442035500,8,2,4,0,3,1227883.4062208600,503521.21080118000,44.005466540584600,42.51412477285180,29.356048240746800,29.029918782388900,1,Yes
2021,NYR,39,Home,TOR,2.1112993773830700,3.1575029022236700,98,13,5,2,57415126.45228470,35728766.007103500,15325076.173198500,5,0,3,1,4,1315108.7782974000,867199.8095025890,41.43873197310960,54.48683309795800,21.41743401309750,38.76936424731630,1,Yes
2019,TOR,46,Away,NYR,3.069988893584220,3.0605096769322500,75,12,7,3,38644651.70633960,27703542.96662990,16230477.176587300,7,3,2,2,6,957141.3691959890,1520874.639378150,63.262285437774800,55.42242086857820,31.96364891084010,22.450382850741900,0,No
2019,TOR,29,Home,CHI,2.3614138742537300,1.9286278840182400,115,10,6,2,37815461.039114900,30506033.856722800,8197131.78970905,9,5,2,0,0,772712.6985004250,681897.340038705,57.12049525215940,64.87545339849750,25.28808595859290,24.24055701004460,0,No
2021,COL,62,Home,LAK,3.878563257101520,3.8260384512094100,81,14,6,2,20582686.190051200,26943553.1599884,18007660.316770300,3,2,5,3,5,628865.5823042310,670642.9382068240,62.82114418131690,53.31350737847010,30.552489136774200,20.590839372229900,1,Yes
2023,TOR,62,Away,TOR,3.2327800976434700,2.314228141340140,80,12,6,3,29895989.88233380,26953973.088896100,19337647.207627500,1,3,2,2,2,1571178.711387370,1116440.912053860,44.49588396659660,57.12559076632940,30.349220187685800,28.678704992627500,0,No
2019,LAK,57,Home,BOS,3.4037472526509100,2.9900862684538400,113,12,7,3,54651697.43928730,34199249.45154580,8550729.587673050,1,2,0,0,5,794351.4225317840,1471755.5579123400,57.15486313548070,55.81212815540380,38.48708692387600,25.556657991293100,1,Yes
2015,LAK,16,Away,NYR,3.893742478847680,2.35282227878255,80,11,5,2,26585137.13034680,30714160.01618210,18239231.86275870,8,4,3,6,5,1535113.0312832000,1568107.9883719000,47.60927423024130,41.14608351272170,30.981664451374500,37.398118677806400,0,No
2015,BOS,56,Away,CHI,2.6879114179873600,1.9014850889990800,67,10,6,3,36604997.581388800,30831580.04023530,6454681.4377414300,0,4,1,4,5,1085564.6690704300,767676.0111475620,46.8418545070006,58.45644689790740,31.659969594366300,32.0988162639551,1,Yes
2016,LAK,10,Home,NYR,4.2452702052211300,3.38867309067521,108,14,7,2,20573236.23468010,26257062.095788100,5835602.541728680,6,4,2,1,3,1123662.2014844800,619382.2210580640,40.34578042158960,64.84129857322760,28.033062515287600,32.281814759514000,0,No
2020,LAK,30,Away,BOS,3.0990866017384200,1.6629961044687100,75,12,5,3,39133419.266822200,28277737.40843820,6938357.00154124,2,1,5,0,1,1203766.2441391600,1910595.5509183200,43.910221707072200,44.72501644227410,38.981592063656300,30.63821393762610,0,No
2023,COL,25,Away,CHI,1.973864468506040,3.7459357023786,118,12,6,2,20840844.269048700,33642941.65511970,5866116.19200554,2,2,5,1,6,1051562.7621913100,890999.5738431530,49.27804334499090,57.82995201779790,35.54371818879220,21.83700674458400,0,No
2022,LAK,5,Away,NYR,3.5876973545064100,2.4527603857833500,114,14,5,2,52784382.122632,35648522.977798000,17675183.55733660,1,1,2,4,0,650929.9658338850,1780019.7464130900,43.506362817728200,57.80831633339240,25.70810580605680,28.900373674507100,1,Yes
2019,BOS,65,Away,COL,3.879784051314760,1.5004040790134600,90,10,6,2,52994150.69948420,32414035.053601200,5885752.166874080,9,3,0,0,1,964447.7150042690,1795237.1756942300,69.57575321232810,44.92554892169080,36.88419171552460,39.99010379417030,1,Yes
2015,NYR,49,Away,BOS,2.45028503120258,3.0333874177116900,101,11,6,2,51509687.53209480,38101824.721142100,9074962.870454830,5,1,5,3,2,1495601.5410409100,1658783.8876438200,49.25897945571850,43.70390721192210,28.647927203701800,36.7045858169203,0,No
2021,COL,3,Away,BOS,4.071537770996260,1.6405557255828100,69,12,6,2,31334562.755644700,35508102.20368000,6556345.153037850,9,3,1,6,1,1498676.6022033100,753250.4099788550,43.909718401069800,69.40155828929450,36.57334287067190,37.86918108334230,0,No
2019,NYR,45,Away,BOS,4.2184297642973,2.3285086734627000,91,11,5,3,53489488.728872700,29046594.74523800,9431330.544706480,1,3,3,6,0,929336.4608599920,1732702.1888813000,45.97246938483870,51.81157508959110,36.45776136587000,36.46452718493000,0,No
2020,COL,14,Away,COL,2.330713462133430,3.6209294623671500,118,13,7,2,41719925.304210800,31785151.816093400,6358392.014013810,9,3,4,2,6,1190153.9398365300,1653875.83886238,57.6310968502443,46.82265186170590,23.77740373525710,22.060833868619700,0,No
2021,CHI,30,Home,COL,4.4505644181456700,1.6880688648656000,93,10,5,2,34952324.3546801,38157706.9230299,15020048.76114520,3,5,0,0,6,790170.8420179060,1395084.4851593300,41.92130571594370,45.13973633363130,34.02282262767150,24.548965081296000,1,Yes
2017,TOR,68,Home,TOR,1.9221345841462800,4.0180154770680100,68,13,6,2,45013198.38816930,30479201.10607650,6999902.2451386300,9,1,5,4,0,815558.1222947540,1005803.0527534300,65.87302390423470,60.02805140749710,25.812859386130600,20.062433027128200,1,Yes
2017,CHI,18,Away,LAK,2.10604700520747,1.5114597679757500,76,13,5,2,20493641.84241500,35620173.69949580,17777688.88758330,8,5,3,0,2,534570.6326099110,893762.9063998160,68.84499037711440,58.28335891981840,25.949853399853400,26.070202497562200,1,Yes
2019,LAK,62,Home,NYR,2.0526745177140800,2.2404716076057100,70,13,7,2,25718435.104030100,32220262.589749700,17257865.760899600,8,2,4,1,0,1845119.8248616200,682833.8181205390,47.402422620021400,59.30656368962250,25.926961537611600,22.172148046929900,0,No
2020,NYR,37,Away,TOR,4.181969130023610,3.7227121684562100,91,10,5,3,49691741.52681050,28798409.02651170,5204925.282059140,5,1,2,5,2,816059.9976123590,1264635.600351310,53.50285805772580,42.64018082534360,34.51136495119900,29.45586690603170,0,No
2023,LAK,25,Away,NYR,3.462877656974890,2.4488104491879200,69,10,7,3,29766464.34864610,21045954.88538380,18435895.33272670,3,2,2,7,2,841300.815404695,1377891.3132647700,40.664033530884900,66.80603750495310,24.596520835850700,33.542549771478000,1,Yes
2019,TOR,48,Home,LAK,1.9563128496668200,1.8056771641980400,81,14,7,2,43920364.693150000,25649937.986710700,5434164.751150510,6,2,1,0,0,919402.1489676980,1039008.4857736800,59.22130674181670,51.67799190427150,20.018116704921800,37.49010590076150,0,No
2015,COL,65,Away,COL,2.820970255105050,2.5807017564012800,116,11,5,3,35404104.112921200,39193570.62084290,8594686.77436335,0,3,4,6,4,691112.1075431440,1213038.6015213000,52.41778174157770,49.401082192910700,34.30473706965270,34.984343301818000,1,Yes
2018,TOR,53,Away,LAK,3.345894075209410,2.311179859153580,76,11,6,2,54192231.15197050,31444134.581815,5485837.066639930,3,1,2,6,6,1458894.3247720400,1045271.6860539,48.10175398304670,53.87084341743220,23.423694876702500,38.7717119155701,1,Yes
2019,BOS,79,Away,COL,1.7503922549681500,4.028135706481670,63,14,7,3,58096612.23986570,29109884.50847470,10037652.30558970,4,2,2,7,2,612714.4297663800,1461509.085981050,46.205113318498300,51.70198197242890,22.089647906156700,21.077965807875800,1,Yes
2019,TOR,73,Away,LAK,4.147249105222020,2.4400437527554300,107,14,5,3,55342589.13480760,38323915.638205700,12707997.885699100,7,4,5,6,0,701303.6394895250,1851888.811694850,59.62069232976280,65.90731009417440,24.750322411881200,20.243596708330800,1,Yes
2021,BOS,15,Home,TOR,3.9108106063246100,3.866797415328020,111,13,7,2,30824799.787743900,29662794.52593620,16949673.03522710,1,2,1,3,7,1467135.0898851400,745880.3930704170,52.48651093096940,67.87782925593680,27.59801044645410,33.22676227672430,0,No
2018,TOR,49,Away,CHI,3.015620320729920,4.175616434432200,106,14,6,3,27766514.76184330,28152062.960435100,10069723.257047500,4,4,3,0,4,1009490.9307221600,1072113.2148546900,45.38977867089740,49.10359649348820,29.518126549464000,25.787048204444900,1,Yes
2015,BOS,68,Away,TOR,4.4013798457775100,2.8014522587295900,84,12,5,3,38977395.7448294,33982771.37875510,15582350.37009680,5,1,2,2,6,1561921.7400517800,711302.905926292,60.67327244460470,65.91807422379860,20.891400814252600,25.07002032211550,0,No
2019,NYR,12,Away,NYR,2.753282937825300,4.229829431563180,118,11,5,2,20293366.03344720,32816640.47466360,7812566.856784710,4,5,0,0,2,1336137.117005210,1437415.655611750,56.95216849110080,63.445693885992000,39.41146665254720,26.617741753875900,1,Yes
2021,LAK,59,Home,TOR,4.452330957109490,2.6319541618895800,80,14,5,2,21032375.714527300,19829000.21021080,16258976.851161900,8,1,0,5,6,884031.7595922700,1593305.7642328900,65.76016164788490,67.92423017034290,34.32126106839120,25.395921157847300,1,Yes
2020,LAK,37,Away,BOS,3.5037599964108800,4.392235249470330,96,12,6,3,42131625.584920000,26782706.86435300,8539949.088638560,9,5,3,6,4,1476241.9257339900,1897869.0988961800,43.524276966294800,47.37250936557660,26.463881306486700,30.228728126031700,1,Yes
2019,CHI,61,Home,NYR,3.4040138197618200,1.7678685735767200,97,12,7,3,40817976.16661140,26812886.07048960,7153171.339156520,0,5,4,1,6,674410.520439321,918307.8893914470,63.56999805833370,57.30877450362940,26.373945145707900,28.80296894448270,1,Yes
2018,LAK,43,Home,LAK,1.997864685887360,3.561057799509730,108,12,5,3,59783279.5614104,24455612.88108360,7781132.755610810,2,1,1,6,3,1304615.5746200500,1925316.8087981500,60.20550360451780,48.23633754221330,28.97085098736920,30.248571027533100,0,No
2016,COL,70,Away,NYR,4.145783274913930,2.981442121370790,60,12,7,2,28073673.414550300,27932337.053806300,7730946.933227830,1,2,5,0,5,1155722.157567550,594894.0077310120,43.45032810484290,64.72283471453120,32.52489645526070,33.454272230008700,0,No
2018,TOR,39,Away,CHI,2.7824690637618500,2.662946416366940,84,13,7,3,30324157.16641870,25327684.943178600,12692943.190654900,2,0,0,3,3,901810.3742261610,1404520.7950468800,60.84462189615160,40.15972571713190,22.927461331779400,27.742610179423000,0,No
2017,CHI,56,Home,COL,1.9867002173474400,3.3981356362458000,110,12,6,3,24541625.69305150,19983637.236779600,17671963.71782220,9,2,0,4,4,1406007.49660925,585699.079014995,53.24641866639490,56.94457488659190,23.778596275299000,25.026153742843100,0,No
2015,COL,63,Away,LAK,1.5378225599272800,3.6115712749029900,95,13,5,3,56701720.38614980,25309162.181867000,6194076.154887580,8,2,3,0,2,1807000.3885104200,1840661.2816429200,68.3495435666753,50.17610293815750,37.18869165667100,23.32401073617490,1,Yes
2022,COL,46,Home,NYR,3.179267050915150,1.5130898089509300,76,13,7,2,51112449.77833800,16806923.689329400,15604344.77740130,8,3,4,0,0,1998357.049644620,1294713.5856050800,44.24834051853700,49.68051121233460,25.12509847778150,26.989482390652500,0,No
2019,BOS,11,Home,LAK,3.082198866368030,2.000859266241600,100,12,5,2,52893564.458273900,29394646.56936030,14815196.894792900,9,3,4,2,1,1411644.1531151400,1504022.5261441900,59.28500172447210,59.34718971594750,27.60389995950360,34.83612950492340,0,No
2018,LAK,62,Away,LAK,3.6580608671074800,3.639138151902960,83,11,5,2,56110551.51858040,36341363.7235278,18087799.277440400,1,2,3,3,0,1107058.8114937600,1747360.8888656800,51.459401363888400,65.54453347941980,37.42543701900230,35.13409820222940,1,Yes
2022,NYR,77,Away,LAK,4.170774159053410,3.4991562407346200,61,12,6,2,40995999.46903350,33132177.108863900,8662213.407603610,2,4,0,5,6,837810.6503243020,725465.9337259530,68.70444011772630,58.27586174179980,33.26295658799650,33.338107733684200,0,No
2021,NYR,25,Home,COL,1.7382197539290900,4.398142515386030,99,12,5,3,38047727.658028900,24009851.00135280,11751647.880275400,3,5,1,4,1,885644.1340926680,557887.3429072010,49.899246858708300,65.59518935940170,26.834237586833800,24.680563506137500,0,No
2016,CHI,71,Home,TOR,3.694489471021090,3.783113370752350,74,12,5,2,33215658.94662470,17176780.139432700,18887410.61665280,8,3,0,6,1,1219182.4672246500,1818321.7188692800,68.86557728475400,47.9379133564309,33.673990914492400,31.761724917094000,0,No
2015,NYR,52,Home,LAK,2.0622358322927500,4.3523181231940100,91,11,7,3,43568584.57391420,20053734.98063180,14899901.752029800,2,2,4,1,6,1050916.5519210600,972399.8411883990,67.04457553302250,55.585055642949400,20.393664307628300,31.41379323153700,0,No
2018,TOR,4,Home,BOS,4.074531159471490,3.607621504604420,98,10,6,3,38171135.8715929,28637258.512370900,10831526.192924000,6,0,5,0,6,1870721.7839374200,693468.3618907480,48.11149705931970,53.51609617201230,34.71285320022730,29.68532396219450,1,Yes
2022,NYR,59,Away,CHI,3.957190541584970,2.3941566259183300,118,10,5,3,38062623.464223000,20176427.08457580,6971185.742829030,2,4,0,5,2,1052443.2014835600,1202691.8556306300,64.10625330479280,40.349346985092900,29.74032081032480,30.999579727677300,1,Yes
2016,CHI,72,Away,COL,3.1223812649566300,1.8160947667525700,65,13,7,3,57477114.54924560,28599327.782124200,8937275.118508870,6,1,1,4,4,1060166.8867181500,1397459.1135440300,69.86812605410520,56.7043642942222,36.26364294568920,29.83581265247340,0,No
2017,NYR,20,Away,NYR,3.6307283958699300,3.8454715900348100,60,13,6,2,59361260.571165200,20789975.619097500,13718232.162340700,6,2,2,1,7,1075301.7686509700,546455.9051337650,47.57989006513850,59.845729724385200,39.09275304012940,31.309127321482200,1,Yes
2015,TOR,63,Away,COL,2.4430503395512500,3.4324476644277500,106,11,6,2,51859375.57318320,36223096.73690180,15772519.213407700,8,2,0,5,0,1754930.3155514900,912343.4873856320,53.10331507969960,57.7574321325721,38.515770989891400,34.310119092422600,0,No
2015,BOS,54,Away,NYR,2.913503696798440,1.6445580371798900,82,14,7,2,50270323.60987710,24931786.82101150,6866328.302778400,1,5,3,3,4,1476182.4812703500,549199.811415344,55.60542209700280,62.088396963502600,38.18530086910680,22.192563888068800,0,No
2017,CHI,74,Home,COL,3.964910693131420,2.580151397702940,117,10,7,2,47222326.471164100,21138765.648612300,13993958.90066080,5,4,2,3,3,1421253.275478340,1130503.0837932500,48.847934074115900,57.140185853592300,30.243399118677700,34.99251504298050,0,No
2019,BOS,57,Away,NYR,2.8777955915196400,4.370399446452860,98,13,7,2,26642994.09334060,35308154.50617650,13255269.182581300,8,3,3,4,2,1001214.5335757900,1842650.0435993700,40.457945189380900,42.002507645522700,27.20284228277880,22.717723002551900,1,Yes
2017,BOS,41,Away,LAK,2.5733947959763300,3.0012034371306000,116,10,7,3,22364232.835026200,23570974.12013630,12709331.70036060,1,3,3,6,2,1726856.265248660,1973978.6172403500,46.6038773259258,43.49336572254130,29.300706494613500,21.332559968207500,1,Yes
2015,BOS,3,Away,TOR,2.9826373417509000,2.798187408059110,76,11,7,2,47629052.60453050,17787192.195969500,15351846.76523010,1,3,3,7,7,557545.7920335520,1455571.3302554400,48.458106530252800,57.894237326318600,33.79792006626720,39.52159372442940,1,Yes
2015,COL,6,Away,NYR,3.984747757311660,2.873098815477880,93,11,5,2,49151448.890263000,29260237.28509100,17561743.92625190,4,1,0,1,3,1806195.7585071700,742456.5406768880,53.30799103954560,48.24937575920920,37.67995553742370,39.13983537740880,1,Yes
2022,LAK,5,Away,NYR,2.505624142112620,2.126648172015490,118,14,5,2,21878919.643925600,29539105.110949700,9844845.247653030,9,4,4,3,0,1269124.8496908900,1858774.0849989600,45.133074352402100,42.38935387104300,24.139726060002400,21.208730898811300,1,Yes
2016,COL,5,Home,BOS,2.0212847794072300,2.6061215125943900,100,14,6,2,57122070.009153900,32867391.880893400,18335182.85166440,9,4,2,7,5,1097375.3522951200,1274371.7348000900,66.19763070075020,52.8880823034564,38.36386316923410,28.865068829499200,1,Yes
2017,LAK,54,Home,NYR,3.6360420609923400,2.60943976796153,88,11,5,3,23645625.5777871,21005485.83020960,7409504.189278260,9,3,1,4,3,1245750.9210765300,730623.9681543770,61.147333981940100,56.62967794250970,36.30360463939780,23.724898765995500,0,No
2016,BOS,47,Home,BOS,3.9779346381242500,1.657065060562420,68,13,5,3,31436021.350848100,26094283.477306100,7595358.046267470,7,3,4,3,0,1501123.2958007500,1882590.004177490,42.55601432678990,49.862379650488200,39.57712030356470,29.70689794268840,1,Yes
2017,CHI,49,Away,CHI,1.8019124355706,3.802702885553760,72,10,5,3,46895592.511948200,22059197.976066400,9001580.954358860,8,5,0,3,1,519148.13977684600,1636203.5760846500,59.50277353419790,61.61301106677330,37.60503546563370,36.60354485999180,0,No
2021,LAK,9,Home,LAK,2.2196223382678300,2.749513295711640,65,12,7,3,26794903.776179100,17023843.402892200,6792963.043206170,1,0,3,5,6,1807327.7846873700,1597557.9090847300,59.60969429216860,59.31311824303730,25.598746593838100,39.012235494857800,0,No
2015,TOR,20,Home,BOS,1.9259159692829800,3.96653966044927,65,14,6,3,22216635.53768980,36915345.67539730,8454788.370243160,4,0,1,7,2,1170109.2879670900,1563771.055691610,68.68663520930880,49.98455083275020,22.119118226881000,32.685053069030700,1,Yes
2022,TOR,61,Away,TOR,2.5438242347465,4.051044003359690,79,12,6,2,33245859.56656600,33221745.11220850,6596176.443542670,6,2,2,5,0,1014449.7795501200,800509.7316446640,40.09062614068480,62.646175867256800,22.24482143983180,27.078113344236300,0,No
2016,NYR,35,Away,LAK,2.851052936716240,2.1359821640959700,111,13,6,3,50638862.994207200,22536576.486470000,17326286.254780900,5,2,4,3,4,707368.3484510860,816510.037561289,47.437973494174200,59.46085127599110,25.82446637156550,32.06651131289200,0,No
2017,LAK,50,Away,BOS,3.7464790108899200,3.472060446510390,112,14,6,3,36547147.15941040,29984324.82179970,7084534.878299370,5,4,5,7,7,1159198.0615376600,1532439.4976408800,67.83374438125950,59.123361361537100,32.28367447969080,26.240026122169000,0,No
2023,CHI,82,Home,LAK,3.4534427546450200,2.916845412488950,62,12,5,3,46118916.876317600,20031594.70336180,16209463.363397900,6,4,4,2,6,1244484.1569265700,829584.1251655950,67.96401746194850,56.60283102361200,36.08640652194350,38.196472816641200,1,Yes
2021,COL,62,Home,LAK,3.3627857024352900,4.140470213764460,76,13,5,2,43184763.88912550,37255915.54489430,5718708.018700010,2,1,1,7,4,1105470.0417402200,1158007.5452045700,61.61759258111910,40.34169004265660,37.985006139631300,37.40800926211670,1,Yes
2018,BOS,17,Away,LAK,2.557124839828960,2.1472220375293600,108,10,7,2,20888739.281023200,17872658.584047800,19227804.912708700,2,1,0,5,6,1517990.1407403500,1673002.738390910,62.9728996314262,60.89521550430670,32.47506768738470,31.16463500559320,0,No
2019,NYR,3,Away,CHI,4.0243426592542800,3.5334396009301300,71,13,6,3,59541599.481828300,15095928.637695000,15667401.312916500,9,0,2,1,2,1131344.793138840,1675928.7771467600,42.74448873788940,51.281253733274700,20.112626254961100,26.49597830760720,1,Yes
2016,TOR,32,Home,TOR,2.913861502194490,3.3232563667581700,107,14,5,2,21657123.55277550,27550204.943479600,5101948.228791680,8,2,1,4,3,1942126.36676986,1179892.6587887900,55.41627504334700,68.27829130475970,23.72633553037070,25.867793511659600,0,No
2022,COL,13,Home,COL,4.437314814045460,2.385904432715500,106,11,5,2,58712109.5059394,29578195.586321700,16457847.50300320,7,0,3,4,5,1398916.2767353900,1688284.9074128700,46.94748973867000,64.53954313231620,21.99452407706740,20.66835989410120,1,Yes
2018,COL,73,Away,COL,3.4024264148872100,1.9098027109535200,104,10,7,3,41994567.134575900,29474133.00739510,12711228.81149280,4,0,2,6,3,1711216.9034778600,1757932.694297090,45.436541308408500,57.63083408593940,27.2664895113802,36.3164170205059,0,No
2023,BOS,68,Away,BOS,1.8787942246935100,3.4549192814318300,114,12,7,2,58526361.08260270,16362798.185945700,16690477.555026800,5,2,4,1,0,664033.8546642180,1482163.6269263900,64.30909897370000,47.56545945457810,30.02701987267490,29.00766426078020,0,No
2019,LAK,14,Home,LAK,3.528532686226300,3.715792374396990,60,14,7,2,24590143.976553400,22851095.17296080,12837452.133358800,9,1,1,1,7,1095936.9394188600,842638.7784626300,44.05114410041640,46.111521798330000,20.867943571571200,26.502658568005300,1,Yes
2023,TOR,11,Away,BOS,2.475312046295100,2.44688203129005,76,11,5,2,39616340.76742050,27479973.671033300,14615372.86453030,0,5,4,1,3,1005271.552170730,911017.6705783210,54.059549109891600,50.21154513032650,26.969559515913100,29.422207099955100,1,Yes
